Address,Old_Address,Latitude,Longitude,GeoAddress
"330 Park  Drive, 11797","330 Crossways Park Drive, Woodbury, NY  11797",40.76622,-73.459122,"Park Drive, Old Bethpage, Oyster Bay, Nassau County, New York, 11804, United States"
"1150 South  Ave, ","1150 South Ave, Suite 304, Staten Island, Ny",-34.849868,138.6208337,"South Avenue, Northfield, Adelaide, City of Port Adelaide Enfield, South Australia, 5085, Australia"
24 Madison  Avenue  12203,"24 Madison Avenue Ext. Albany, NY 12203",42.715351,-73.8782915,"24, Madison Avenue, Guilderland, Albany County, New York, 12203, United States"
80 Maiden  Lane  10037,"80 Maiden Lane 21st Floor New York, New York 10037",40.839646125,-74.034230125,"80, Maiden Lane, Little Ferry, Bergen County, New Jersey, 07643, United States"
"270-05 76TH  AVENUE, 11040","270-05 76TH AVENUE, NEW HYDE PARK,  NY  11040",40.75549825,-73.7065790958942,"Long Island Jewish Medical Center, 270-05, 76th Avenue, Glen Oaks, Queens, Queens County, New York, 11040, United States"
"325 38th  Street, 10018","325 West 38th Street, Suite 308; New York, N.Y. 10018",40.77424126530612,-74.02486220408163,"325, 38th Street, Union City, Hudson County, New Jersey, 07087, United States"
" Levy  Place, 10029","1 Gustave L Levy Place, NY, NY 10029",49.1321419,-122.8605691,"Levy Place, Newton, Surrey, British Columbia, V3W 4L9, Canada"
"69-55 260th  Place, 11004","69-55 260th Place, Floral Park, NY 11004",40.753800049999995,-73.7195912306872,"69-55, 260th Place, Queens, Queens County, New York, 11004, United States"
"3830 WOODSIDE  AVENUE, 11104","3830 WOODSIDE AVENUE, LONG ISLAND CITY, NY 11104",40.7486568,-73.9100874,"Woodside Avenue, Woodside, Queens, Queens County, New York, 11373, United States"
"142-02 20th  Avenue, 11351","142-02 20th Avenue, Flushing NY 11351",39.75591755000001,-104.99479893972119,"142, 20th Street, Five Points, Denver, Denver County, Colorado, 80202, United States"
 Murray  Street  10007,"9 Murray Street 2nd Floor, New York, NY 10007",40.7138516,-74.0089485,"Murray Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States"
"3275 Memorial  HWY, ","3275 Veterans Memorial HWY, Ronkonkoma, NY 11779-7646",27.9749768,-82.5460306,"Memorial Highway, Tampa, Hillsborough County, Florida, 33643, United States"
" Third  Avenue, ","LLP, 919 Third Avenue, New York, NY 10022-3904",-27.765004,30.8070454,"Third Avenue, Abaqulusi Ward 11, Vryheid, Abaqulusi Local Municipality, Zululand District Municipality, KwaZulu-Natal, 3100, South Africa"
"40 Rector  Street, 10006","40 Rector Street, 8th Floor, New York, N.Y. 10006",40.708639399999996,-74.01468472284677,"40 Rector Street, West Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10006, United States"
"200 Park  Avenue, 10166","200 Park Avenue, 45th  and  46th Floors, New York, NY 10166",40.6504199,-74.23277954853768,"200 Park Avenue, 200, Park Avenue, Linden, Union County, New Jersey, 07036, United States"
"1012 Gates  Avenue, 11221","1012 Gates Avenue, 2nd Floor, Brooklyn, NY 11221",40.68920335,-73.92299958376432,"1012, Gates Avenue, Bushwick, Brooklyn, Kings County, New York, 11221, United States"
"11-11 44th  Drive, 11101","11-11 44th Drive, 2nd Floor, Long Island City, NY 11101",40.748631,-73.9487946,"The Cliffs at LIC, 11-11, 44th Drive, Long Island City, Queens, Queens County, New York, 11101, United States"
"172-06 Douglas  Avenue, 11433","172-06 Douglas Avenue, Jamaica, NY 11433",40.7042981,-73.7882716,"Douglas Avenue, Hillside, Queens, Queens County, New York, 11433, United States"
"80 MAIDEN  LANE, 10038","80 MAIDEN LANE, 8TH FLOOR, NEW YORK , NY  10038",40.7062169,-74.0061101,"Maiden Lane, Financial District, Manhattan, New York County, New York, 10038, United States"
40 Exchange  Place  10005,40 Exchange Place Suite 1400 NY NY 10005,40.7059245,-74.0103947,"The Irish Punt, 40, Exchange Place, Financial District, Manhattan, New York County, New York, 10005, United States"
555 57th  Street  10019,"555 West 57th Street 11th Floor, New York, NY  10019",40.78778760869565,-74.01986847826086,"555, 57th Street, West New York, Hudson County, New Jersey, 07093, United States"
"75 Willets  Drive, 11791","75 Willets Drive, Syosset, NY 11791",40.813824,-73.50834853636363,"75, Willets Drive, Oyster Bay, Nassau County, New York, 11791, United States"
"17 Longfellow  Street, 10530","17 S. Longfellow Street, Hartsdale, NY 10530",41.028188951555315,-73.8145066270427,"17, Longfellow Street, Town of Greenburgh, Westchester County, New York, 10530, United States"
"48 Wall  Street, 10005","48 Wall Street,  16th Floor,N.Y. N.Y. 10005",40.706472000000005,-74.00911875691584,"Bank of New York Building, 48, Wall Street, Financial District, Manhattan, New York County, New York, 10005, United States"
"505 8TH  AVENUE, 10018","505 8TH AVENUE, SUITE 1101, NEW YORK, NY  10018",40.7531008,-73.9930311,"505, 8th Avenue, Garment District, Manhattan, New York County, New York, 10018, United States"
"75 Vanderbilt  Avenue, 10304","75 Vanderbilt Avenue, Quarters 8; Staten Island, N.Y. 10304",40.62218005,-74.07578583323192,"Bayley-Seton, 75, Vanderbilt Avenue, Clifton, Staten Island, Richmond County, New York, 10304, United States"
"40 Broad  Street, 10004","40 Broad Street, 7th Floor , New York, NY 10004",40.7060321,-74.0115279,"Reserve Cut, 40, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States"
83 Nicholas  Place  10032,"83 Saint Nicholas Place #33, New York, NY 10032",40.8298778,-73.94093834522539,"83, Saint Nicholas Place, Sugar Hill, Manhattan, New York County, New York, 10032, United States"
"89-00 Sutphin  Boulevard, 11435","89-00 Sutphin Boulevard, Suite 206, Jamaica, NY  11435",40.7034926,-73.8088006,"89-00, Sutphin Boulevard, Jamaica, Queens, Queens County, New York, 11435, United States"
"30 THIRD  AVENUE, 11217","30 THIRD AVENUE, ROOM 618, BROOKLYN, NY  11217",51.643431,-0.0682783,"Third Avenue, Bush Hill Park, Southbury, London Borough of Enfield, London, Greater London, England, EN1 1BU, United Kingdom"
46124 State  Highway  12455,"46124 State Highway 30, Margaretville, N.Y. 12455",32.922133,-117.063678,"12455, Caminito Brioso, San Diego, San Diego County, California, 92131, United States"
"56 BAY  STREET, 10301","56 BAY STREET, 6TH FLOOR, STATEN ISLAND, NY  10301",40.6406961,-74.07601795,"56, Bay Street, Saint George, Staten Island, Richmond County, New York, 10301, United States"
"290 Davison  Ave, ","290 Davison Ave, Somerset NJ  08873.",40.663607187500006,-73.677347,"290, Davison Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States"
45 Carey  Avenue  07405,"45 Carey Avenue  Suite 105 , Butler, NJ 07405",40.99934729680771,-74.33710190349369,"45, Carey Avenue, Butler, Morris County, New Jersey, 07405, United States"
"10 Gresham  Street, ","10 Gresham Street, Fifth Floor, London EC2V 7JD, UK",51.5152323,-0.09496271574457514,"10, Gresham Street, Barbican, City of London, Greater London, England, EC2V 7JD, United Kingdom"
"425 JORDAN  ROAD, ","425 JORDAN ROAD, TROY, NY 12180-8349",22.3051949,114.1703443,"佐敦道 Jordan Road, 官涌 Kwun Chung, 油麻地 Yau Ma Tei, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 000000, 中国"
1337 Lincoln  Ave  11741,"1337 Lincoln Ave Unit 12, Holbrook NY 11741",40.7833307,-73.08330553055934,"1337, Lincoln Avenue, Holbrook, Suffolk County, New York, 11741, United States"
"4050 Legato  Road, 22033","4050 Legato Road, Suite 700, Fairfax, VA 22033",38.865162,-77.364443,"4050, Legato Road, Penderlan, Pender, Fair Oaks, Fairfax County, Virginia, 22033, United States"
"3280 Sunrise  Highway, 11793","3280 Sunrise Highway, Wantagh, NY 11793",40.6713706,-73.5139848,"Sunrise Highway, Hempstead, Nassau County, New York, 11793, United States"
"307 38th  Street, 10018","307 West 38th Street, Suite 1801, New York NY 10018",40.77416081632653,-74.0246895510204,"307, 38th Street, Union City, Hudson County, New Jersey, 07087, United States"
"9802 Nicholas  Street, 68114","9802 Nicholas Street, Suite 315, Omaha, Nebraska  68114",41.26953250016935,-96.06503715224622,"9802, Nicholas Street, Omaha, Douglas County, Nebraska, 68114, United States"
"230 41ST  STREET, 10036","230 WEST 41ST STREET, 7TH FLOOR, NEW YORK, NY  10036",40.7756293877551,-74.02248593877552,"230, 41st Street, Union City, Hudson County, New Jersey, 07087, United States"
"555 12th  Street, 94607","555 12th Street, Suite 2100, Oakland, CA 94607",37.80368,-122.274969,"555, 12th Street, Old Oakland Historic District, Oakland, Alameda County, California, 94607, United States"
"58 11th  Street, 10003","58 East 11th Street, 8th Floor, New york, N.Y. 10003",40.76546905,-73.9375604838527,"33-58, 11th Street, Ravenswood, Queens, Queens County, New York, 11106, United States"
" Levy  Place, 10029","1 Gustave L Levy Place, NY, NY 10029",49.1321419,-122.8605691,"Levy Place, Newton, Surrey, British Columbia, V3W 4L9, Canada"
"40 WORTH  STREET, 10013","40 WORTH STREET, ROOM 720, NEW YOK, NY  10013",40.7173052,-74.0069976,"40, Worth Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
"54-14 74th  Street, 11373","54-14 74th Street, Suite 2214, Elmhurst, New York 11373",40.7291609,-73.8872428,"74th Street, Queens, Queens County, New York, 11373, United States"
"1910 PARK  DRIVE, 85755","1910 E. INNOVATION PARK DRIVE, TUCSON, AZ  85755",14.585386,121.0770625,"Park Drive, Purok 5, Ugong, Pasig, Second District, 1604, Luzon"
"4012 28th  Street, ","4012 28th Street, Long Island City, NY 11101-3308",40.0197894,-105.2583201,"28th Street, Boulder, Boulder County, Colorado, 80309, United States"
"118-35 Queens  Boulevard, 11375","118-35 Queens Boulevard, Floor 10, Suite 1000, Forest Hills, NY 11375",40.7147985,-73.831161,"Renfroe Driscoll & Foster, LLP, 118-35, Queens Boulevard, Kew Gardens, Queens, Queens County, New York, 11375, United States"
"121 27TH  STREET, 10001","121 WEST 27TH STREET, SUITE 602, NY NY 10001",40.660248918367344,-74.00048759183674,"121, 27th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"1111 STEWART  AVENUE, 11714","1111 STEWART AVENUE, BETHPAGE, NY  11714",40.7612551,-73.49457337075692,"1111, Stewart Avenue, Oyster Bay, Nassau County, New York, 11714, United States"
236 27th  Street  10001,"236 W. 27th Street - 4th Fl., NY NY 10001",40.65876624489796,-73.99838173469388,"236, 27th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"123   STREET, 11232","123 47TH  STREET, P.O.BOX 320187, BROOKLYN, N.Y.  11232",49.1754217,-122.8818794,"123 Street, Whalley, Surrey, Metro Vancouver, British Columbia, V3V 1G2, Canada"
"761 Koehler  Avenue, 11779","761 Koehler Avenue, Ronkonkoma, NY  11779",40.78946635,-73.11803284317273,"761, Koehler Avenue, Suffolk County, New York, 11779, United States"
"60 MADISON  AVENUE, 10010","60 MADISON AVENUE, SUITE 703, NYC 10010",40.7432572,-73.9864215,"60, Madison Avenue, Rose Hill, Manhattan, New York County, New York, 10010, United States"
"29 John  Street, ","29 John Street, Suite 1004, New York, NY 10038-4005",51.532354350000006,-3.6401452014478917,"29, John Street, Cefn Cribwr, Bridgend, Cymru / Wales, CF32 0AD, United Kingdom"
2000 Corporate  Ridge  22102,"2000 Corporate Ridge Rd., McLean, VA  22102",38.909902,-77.215537,"2000, Corporate Ridge, Tysons, Fairfax County, Virginia, 22102, United States"
180 Livingston  Street  ,"180 Livingston Street ,Rm. 302",40.6900019,-73.9870953,"Dallas BBQ, 180, Livingston Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
"98 Mill  Road, 11021","98 Cutter Mill Road, Great Neck, NY 11021",40.7560977,-73.68382884279279,"98, Country Village Court, Manhasset Hills, New Hyde Park, North Hempstead, Nassau County, New York, 11040, United States"
"75 Bethpage  Road, ","75 East Bethpage Road, Plainview, N.Y.  11803-4201",40.772580125,-73.51856364583334,"75, Bethpage Road, Hicksville, Oyster Bay, Nassau County, New York, 11801, United States"
"49 73rd  Street, 10021","49 East 73rd Street, Suite 5E, New York, NY 10021",40.7589788,-73.8942475825,"30-49, 73rd Street, Queens, Queens County, New York, 11370, United States"
" Steinway  St, 11105","23-24A Steinway St, Astoris, NY 11105",40.7575068,-73.9201758,"Steinway Street, Sunnyside Gardens, Queens, Queens County, New York, 11103, United States"
"20-68 29th  Street, 11105","20-68 29th Street, 3rd Floor; Astoria, N.Y. 11105",40.7791102,-73.9092639761194,"20-68, 29th Street, Steinway, Queens, Queens County, New York, 11105, United States"
24 MADISON  AVENUE  12203,"24 MADISON AVENUE EXTENSION, ALBANY, NY  12203",42.715351,-73.8782915,"24, Madison Avenue, Guilderland, Albany County, New York, 12203, United States"
"1363 46  Street, 11219","1363 46 Street, Brooklyn, NY 11219",60.97207965,7.063159534231356,"Stigen, 5626, Hjøllo, Aurland, Vestland, 5746, Norge"
"17 LONGFELLOW  STREET, 10530","17 S. LONGFELLOW STREET, HARTSDALE, NY 10530",41.028188951555315,-73.8145066270427,"17, Longfellow Street, Town of Greenburgh, Westchester County, New York, 10530, United States"
"1906 Hayselton  Drive, 65109","1906 Hayselton Drive, Jefferson City, MD 65109",38.596791,-92.198575,"1906, Hayselton Drive, Sunset Place, Jefferson City, Cole County, Missouri, 65109, United States"
"111-01 14th  Avenue, 11356","111-01 14th Avenue, P.O. Box 560252, College Point, N.Y. 11356",40.785867100000004,-73.85554894089037,"111-01, 14th Avenue, Queens, Queens County, New York, 11356, United States"
"498 Fifth  Avenue, 10018","498 Fifth Avenue, 11th Fl., New York, NY 10018",40.750105149999996,-73.98381315073391,"400 Fifth Avenue, 400, 5th Avenue, Midtown South, Manhattan, New York County, New York, 10018, United States"
"170 12TH  STREET, 10011","170 WEST 12TH STREET, SMITH 5, NY, NY  10011",40.6691462,-73.99184759696712,"170, 12th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States"
" Stoneridge  Court, 11791","1 Stoneridge Court, Syosset, NY 11791",42.439347700328966,-83.70724536803704,"11791, Stoneridge Court, Green Oak Township, Livingston County, Michigan, 48178, United States"
"525 68th  Street, 10065","525 East 68th Street, Room W104, New York, NY  10065",40.795132027777775,-74.012342,"525, 68th Street, Guttenberg, Hudson County, New Jersey, 07093, United States"
"492 Mitchell  Drive , alley  10989","492 Mitchell Drive Valley Cottage, NY  10989",41.117528214724395,-73.93617275272649,"492, Mitchell Drive, Town of Clarkstown, Rockland County, New York, 10989, United States"
"60 Madison  Avenue, 10010","60 Madison Avenue, Suite 705, New York, NY 10010",40.7432572,-73.9864215,"60, Madison Avenue, Rose Hill, Manhattan, New York County, New York, 10010, United States"
"146-47 106th  Avenue, 11435","146-47 106th Avenue, Jamaica NY 11435",40.6947588,-73.80363408648935,"146-47, 106th Avenue, Queens, Queens County, New York, 11435, United States"
"10 Broad  Street, 10552","10 West Broad Street, 2nd Floor,  Mt. Vernon, NY 10552",40.9280596,-73.8416058,"Broad Street, Yonkers, Westchester County, New York, 10552, United States"
"199 Waters  Street, 10038","199 Waters Street, 3rd Floor, New York, N.Y. 10038",40.3005808,-111.74287882289491,"199, North 480 East, Bridgeport at Waters Edge, Vineyard, Utah County, Utah, 84059, United States"
"2000 PARK  LANE, 15275","2000 PARK LANE, PITTSBURGH, PA  15275",-26.10425515,28.049557475436917,"Park Lane, Johannesburg Ward 103, Sandton, City of Johannesburg Metropolitan Municipality, Gauteng, South Africa"
" Meserole  Avenue, 11222","Inc., 60 Meserole Avenue, Brooklyn, NY 11222",40.726262,-73.955218,"Meserole Avenue, Greenpoint, Brooklyn, Kings County, New York, 11222, United States"
"590 Madison  Avenue, 10022","590 Madison Avenue, 21st Floor, New York, NY 10022",40.762157450000004,-73.97303314307712,"590 Madison Avenue, 590, Madison Avenue, Midtown East, Manhattan, New York County, New York, 10037, United States"
"5430 43rd  Street, 11103","5430 43rd Street, Maspeth, NY 11103",40.7777713,-73.8960451,"43rd Street, Steinway, Queens, Queens County, New York, 11105, United States"
"140 NEW  HIGHWAY, 11701","140 NEW HIGHWAY, AMITYVILLE, NY  11701",40.70669384999999,-73.3996454489442,"140, New Highway, Lindenhurst, Suffolk County, New York, 11701, United States"
"3040 CORNWALLIS  ROAD, 27709","3040 CORNWALLIS ROAD, RESEARCH TRIANGLE PARK, NC  27709",35.965220099999996,-78.91654512329399,"Cornwallis Road, Durham, Durham County, North Carolina, 27707, United States"
"123 WILLIAM  STREET, 10038","123 WILLIAM STREET, 16TH Floor, NEW YORK, NY  10038",40.7093246,-74.00713905447992,"123 William Street, 123, William Street, Financial District, Manhattan, New York County, New York, 10038, United States"
